# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,OBFCTCJUKN,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,22,17
# x,y,z,u,w
2.824137289569692566e-01, 2.415820639465632025e-01, 4.359342299432173926e-03, 4.070500594098958480e+00, 1.688536248767197878e-01
2.634801856000675291e-01, 2.416609745888681493e-01, 3.457389520514654764e-03, 4.070500594098958480e+00, 4.296739212167498545e-01
2.378650190421526811e-01, 2.417673279069662284e-01, 2.241765518377562393e-03, 4.070500594098958480e+00, 7.825343274461838972e-01
2.096665184023381034e-01, 2.418707330069465589e-01, 1.059839802146246047e-03, 4.070500594098958480e+00, 1.170886583752794641e+00
1.848676473680911370e-01, 2.419088419929274481e-01, 6.242520859122722499e-04, 4.070500594098958480e+00, 1.512188741763303979e+00
1.670455172184403536e-01, 2.418438317913147173e-01, 1.367322081024221429e-03, 4.070500594098958480e+00, 1.757701869842767550e+00
1.561232861651409842e-01, 2.416922778541744643e-01, 3.099591503382324170e-03, 4.070500594098958480e+00, 1.910015230499295669e+00
1.508087332562228489e-01, 2.414484343655333709e-01, 5.886735329389084295e-03, 4.070500594098958480e+00, 2.000000000000000000e+00
1.552568842145265471e-01, 2.410750473106801628e-01, 1.015456889791548425e-02, 4.070500594098958480e+00, 2.089984769500704331e+00
1.658460986752632316e-01, 2.407570889835142225e-01, 1.378884921318178185e-02, 4.070500594098958480e+00, 2.242298130157232450e+00
1.837776093845444048e-01, 2.405511459201285229e-01, 1.614278920866505512e-02, 4.070500594098958480e+00, 2.487811258236695799e+00
2.089335429357316032e-01, 2.405381220296085309e-01, 1.629165297195274420e-02, 4.070500594098958480e+00, 2.829113416247205137e+00
2.374796142795952969e-01, 2.407287831387503185e-01, 1.411238653763043603e-02, 4.070500594098958480e+00, 3.217465672553815992e+00
2.632627023583142267e-01, 2.410320866613883672e-01, 1.064561142406386662e-02, 4.070500594098958480e+00, 3.570326078783250257e+00
2.822962959654670700e-01, 2.412720054467507036e-01, 7.903327169141601688e-03, 4.070500594098958480e+00, 3.831146375123280379e+00
2.951090817443820513e-01, 2.414649853299234705e-01, 5.697557017950688474e-03, 4.070500594098958480e+00, 4.000000000000000000e+00
3.129832987433834313e-01, 2.755438483320877818e-01, 8.683932654523336681e-03, 4.214844317435840537e+00, 0.000000000000000000e+00
3.008012244247023070e-01, 2.756562138601196810e-01, 7.399588789673749480e-03, 4.214844317435840537e+00, 1.688536248767197878e-01
2.826331521450920481e-01, 2.757319644243222401e-01, 6.533755875268234224e-03, 4.214844317435840537e+00, 4.296739212167498545e-01
2.580535903423635258e-01, 2.758340588418026762e-01, 5.366811338767712644e-03, 4.214844317435840537e+00, 7.825343274461838972e-01
2.309951341303376204e-01, 2.759333283482420796e-01, 4.232155682726902388e-03, 4.214844317435840537e+00, 1.170886583752794641e+00
2.071988519467116430e-01, 2.759699361484617697e-01, 3.813726606804193186e-03, 4.214844317435840537e+00, 1.512188741763303979e+00
1.900972299387324871e-01, 2.759075826004472876e-01, 4.526430918477142989e-03, 4.214844317435840537e+00, 1.757701869842767550e+00
1.796165363913327095e-01, 2.757621731582044489e-01, 6.188468446548248819e-03, 4.214844317435840537e+00, 1.910015230499295669e+00
1.745167916868531899e-01, 2.755281963588321337e-01, 8.862835499991866817e-03, 4.214844317435840537e+00, 2.000000000000000000e+00
1.787850323285468945e-01, 2.751698976924299433e-01, 1.295820799782644063e-02, 4.214844317435840537e+00, 2.089984769500704331e+00
1.889460741841491320e-01, 2.748647770717671523e-01, 1.644575265266781661e-02, 4.214844317435840537e+00, 2.242298130157232450e+00
2.061525978423253969e-01, 2.746671314113606766e-01, 1.870485289194354778e-02, 4.214844317435840537e+00, 2.487811258236695799e+00
2.302915123055569724e-01, 2.746545939853456408e-01, 1.884815633182969352e-02, 4.214844317435840537e+00, 2.829113416247205137e+00
2.576835491291759594e-01, 2.748375014821750062e-01, 1.675751408193853348e-02, 4.214844317435840537e+00, 3.217465672553815992e+00
2.824243295444063273e-01, 2.751285018312868980e-01, 1.343136487638009295e-02, 4.214844317435840537e+00, 3.570326078783250257e+00
3.006884740523365629e-01, 2.753586907436983422e-01, 1.080029357162649167e-02, 4.214844317435840537e+00, 3.831146375123280379e+00
3.129832987433834313e-01, 2.755438483320877818e-01, 8.683932654523336681e-03, 4.214844317435840537e+00, 4.000000000000000000e+00
3.429302789463133383e-01, 3.326405611962771625e-01, 1.368739278214470105e-02, 4.456681966888780266e+00, 0.000000000000000000e+00
3.316413112651147577e-01, 3.327446705459937704e-01, 1.249741747054654122e-02, 4.456681966888780266e+00, 1.688536248767197878e-01
3.148052161467596033e-01, 3.328148404629895363e-01, 1.169537165049748528e-02, 4.456681966888780266e+00, 4.296739212167498545e-01
2.920276846217317868e-01, 3.329094133072978967e-01, 1.061439909538242424e-02, 4.456681966888780266e+00, 7.825343274461838972e-01
2.669529993508546473e-01, 3.330013646655383686e-01, 9.563390263308158001e-03, 4.456681966888780266e+00, 1.170886583752794641e+00
2.449013341200630411e-01, 3.330352532069252858e-01, 9.176042464486800290e-03, 4.456681966888780266e+00, 1.512188741763303979e+00
2.290535295007760652e-01, 3.329774456974842756e-01, 9.836785322106779417e-03, 4.456681966888780266e+00, 1.757701869842767550e+00
2.193412563063221188e-01, 3.328426813735144707e-01, 1.137714859437526267e-02, 4.456681966888780266e+00, 1.910015230499295669e+00
2.146154450864402596e-01, 3.326258510024824866e-01, 1.385553107646176306e-02, 4.456681966888780266e+00, 2.000000000000000000e+00
2.185708298098975599e-01, 3.322938273401699338e-01, 1.765057890214373829e-02, 4.456681966888780266e+00, 2.089984769500704331e+00
2.279869747018074266e-01, 3.320110917318780386e-01, 2.088226169205188026e-02, 4.456681966888780266e+00, 2.242298130157232450e+00
2.439320409675097556e-01, 3.318279620272986952e-01, 2.297544379235749029e-02, 4.456681966888780266e+00, 2.487811258236695799e+00
2.663012136883691205e-01, 3.318163796500601670e-01, 2.310783096826192484e-02, 4.456681966888780266e+00, 2.829113416247205137e+00
2.916849679151204411e-01, 3.319859179874841137e-01, 2.116999890223585784e-02, 4.456681966888780266e+00, 3.217465672553815992e+00
3.146118214176218952e-01, 3.322556204117018686e-01, 1.808728608548249364e-02, 4.456681966888780266e+00, 3.570326078783250257e+00
3.315368853843019825e-01, 3.324689601653873505e-01, 1.564880154129999132e-02, 4.456681966888780266e+00, 3.831146375123280379e+00
3.429302789463133383e-01, 3.326405611962771625e-01, 1.368739278214470105e-02, 4.456681966888780266e+00, 4.000000000000000000e+00
3.795007426209703327e-01, 4.023655635034488198e-01, 1.979748654134307756e-02, 4.752007736414651795e+00, 0.000000000000000000e+00
3.693102163218726086e-01, 4.024595059357874982e-01, 1.872371962250315297e-02, 4.752007736414651795e+00, 1.688536248767197878e-01
3.541123464459820513e-01, 4.025227935437825089e-01, 1.800033894747143232e-02, 4.752007736414651795e+00, 4.296739212167498545e-01
3.335511679065151780e-01, 4.026080903460576566e-01, 1.702539202872767332e-02, 4.752007736414651795e+00, 7.825343274461838972e-01
3.109163638490248238e-01, 4.026910133337106568e-01, 1.607757793456789444e-02, 4.752007736414651795e+00, 1.170886583752794641e+00
2.910104461600586667e-01, 4.027215331301043921e-01, 1.572873505826799176e-02, 4.752007736414651795e+00, 1.512188741763303979e+00
2.767047544548911220e-01, 4.026692994884381038e-01, 1.632576830930545717e-02, 4.752007736414651795e+00, 1.757701869842767550e+00
2.679376021313673584e-01, 4.025476172065673430e-01, 1.771660315219690182e-02, 4.752007736414651795e+00, 1.910015230499295669e+00
2.636717333980798106e-01, 4.023518705023633735e-01, 1.995399821778249747e-02, 4.752007736414651795e+00, 2.000000000000000000e+00
2.672423760810019866e-01, 4.020521675417199070e-01, 2.337961873456859477e-02, 4.752007736414651795e+00, 2.089984769500704331e+00
2.757423926132960834e-01, 4.017969742331637395e-01, 2.629649160170120098e-02, 4.752007736414651795e+00, 2.242298130157232450e+00
2.901359841973709663e-01, 4.016317156397917754e-01, 2.818540597267800082e-02, 4.752007736414651795e+00, 2.487811258236695799e+00
3.103285044761052158e-01, 4.016213325062233941e-01, 2.830408573989766016e-02, 4.752007736414651795e+00, 2.829113416247205137e+00
3.332421920696358453e-01, 4.017744556646741794e-01, 2.655388003824628307e-02, 4.752007736414651795e+00, 3.217465672553815992e+00
3.539380078465853563e-01, 4.020179884006136461e-01, 2.377028813657919987e-02, 4.752007736414651795e+00, 3.570326078783250257e+00
3.692160688806941371e-01, 4.022106235249691686e-01, 2.156845859535052451e-02, 4.752007736414651795e+00, 3.831146375123280379e+00
3.795007426209703327e-01, 4.023655635034488198e-01, 1.979748654134307756e-02, 4.752007736414651795e+00, 4.000000000000000000e+00
4.102098543935285280e-01, 4.609153513388368206e-01, 2.492828154195700363e-02, 5.000000000000000000e+00, 0.000000000000000000e+00
4.009538501813320055e-01, 4.610006246687898268e-01, 2.395360292056434443e-02, 5.000000000000000000e+00, 1.688536248767197878e-01
3.871497538769526625e-01, 4.610580282746870040e-01, 2.329747670279302615e-02, 5.000000000000000000e+00, 4.296739212167498545e-01
3.684742100280791743e-01, 4.611353944170554220e-01, 2.241317764905819895e-02, 5.000000000000000000e+00, 7.825343274461838972e-01
3.479152173197945785e-01, 4.612105935612155205e-01, 2.155364749818504400e-02, 5.000000000000000000e+00, 1.170886583752794641e+00
3.298348773260021960e-01, 4.612382098124491181e-01, 2.123799230217841838e-02, 5.000000000000000000e+00, 1.512188741763303979e+00
3.168412161811366423e-01, 4.611906914648086220e-01, 2.178112950105234175e-02, 5.000000000000000000e+00, 1.757701869842767550e+00
3.088781954473111546e-01, 4.610801227911044964e-01, 2.304493522453127455e-02, 5.000000000000000000e+00, 1.910015230499295669e+00
3.050036906640001266e-01, 4.609023058818615959e-01, 2.507739179749966102e-02, 5.000000000000000000e+00, 2.000000000000000000e+00
3.082470720404641984e-01, 4.606301078382216696e-01, 2.818862967301783914e-02, 5.000000000000000000e+00, 2.089984769500704331e+00
3.159677169132967811e-01, 4.603983632918356439e-01, 3.083748195908353473e-02, 5.000000000000000000e+00, 2.242298130157232450e+00
3.290413668773260469e-01, 4.602483363748121059e-01, 3.255229746748132535e-02, 5.000000000000000000e+00, 2.487811258236695799e+00
3.473820108264669693e-01, 4.602390115307036234e-01, 3.265888092336161758e-02, 5.000000000000000000e+00, 2.829113416247205137e+00
3.681941470977547759e-01, 4.603782118839593318e-01, 3.106781360508682754e-02, 5.000000000000000000e+00, 3.217465672553815992e+00
3.869917530919273485e-01, 4.605995185824925953e-01, 2.853826646589660565e-02, 5.000000000000000000e+00, 3.570326078783250257e+00
4.008685091886193819e-01, 4.607745671080838989e-01, 2.653745266287243360e-02, 5.000000000000000000e+00, 3.831146375123280379e+00
4.102098543935285280e-01, 4.609153513388368206e-01, 2.492828154195700363e-02, 5.000000000000000000e+00, 4.000000000000000000e+00
4.427012826682021895e-01, 5.231246788914075685e-01, 3.037972953883015179e-02, 5.262385408734899350e+00, 0.000000000000000000e+00
4.343956160227964158e-01, 5.232011969910181914e-01, 2.950512365813851706e-02, 5.262385408734899350e+00, 1.688536248767197878e-01
4.220088215036044144e-01, 5.232527068222425637e-01, 2.891636359308339538e-02, 5.262385408734899350e+00, 4.296739212167498545e-01
4.052507433875625065e-01, 5.233221295853880406e-01, 2.812285777925755195e-02, 5.262385408734899350e+00, 7.825343274461838972e-01
3.868025949116425943e-01, 5.233896078415586350e-01, 2.735157778184499344e-02, 5.262385408734899350e+00, 1.170886583752794641e+00
3.705786095523700974e-01, 5.234143886618165542e-01, 2.706833171012523742e-02, 5.262385408734899350e+00, 1.512188741763303979e+00
3.589190407472470090e-01, 5.233717491441547409e-01, 2.755570362711490945e-02, 5.262385408734899350e+00, 1.757701869842767550e+00
3.517736036677713840e-01, 5.232725328382651364e-01, 2.868975119268737592e-02, 5.262385408734899350e+00, 1.910015230499295669e+00
3.482969041753694595e-01, 5.231129728447467819e-01, 3.051353026401651056e-02, 5.262385408734899350e+00, 2.000000000000000000e+00
3.512072793112552271e-01, 5.228687220686917270e-01, 3.330532940932864894e-02, 5.262385408734899350e+00, 2.089984769500704331e+00
3.581352258777458775e-01, 5.226607713261229859e-01, 3.568221727331589987e-02, 5.262385408734899350e+00, 2.242298130157232450e+00
3.698665708458982460e-01, 5.225261480554301841e-01, 3.722096829855425087e-02, 5.262385408734899350e+00, 2.487811258236695799e+00
3.863241340893248665e-01, 5.225177806168620487e-01, 3.731660855909948310e-02, 5.262385408734899350e+00, 2.829113416247205137e+00
4.049994352328032399e-01, 5.226426889147218757e-01, 3.588890018159338058e-02, 5.262385408734899350e+00, 3.217465672553815992e+00
4.218670430622762368e-01, 5.228412734899159364e-01, 3.361906810067610829e-02, 5.262385408734899350e+00, 3.570326078783250257e+00
4.343190372075312888e-01, 5.229983493367974523e-01, 3.182368295537289782e-02, 5.262385408734899350e+00, 3.831146375123280379e+00
4.427012826682021895e-01, 5.231246788914075685e-01, 3.037972953883015179e-02, 5.262385408734899350e+00, 4.000000000000000000e+00
4.825401814068334128e-01, 5.994017535713477285e-01, 3.706394430742594726e-02, 5.584105514130025760e+00, 0.000000000000000000e+00
4.753997575377418849e-01, 5.994675365707793357e-01, 3.631204118234068745e-02, 5.584105514130025760e+00, 1.688536248767197878e-01
4.647507672733288686e-01, 5.995118198346129912e-01, 3.580588115915928071e-02, 5.584105514130025760e+00, 4.296739212167498545e-01
4.503437622623494008e-01, 5.995715029371073701e-01, 3.512370017413770501e-02, 5.584105514130025760e+00, 7.825343274461838972e-01
4.344837951649609953e-01, 5.996295143370465874e-01, 3.446062683655628373e-02, 5.584105514130025760e+00, 1.170886583752794641e+00
4.205359524141039085e-01, 5.996508185341364872e-01, 3.421711874770619333e-02, 5.584105514130025760e+00, 1.512188741763303979e+00
4.105121617957473990e-01, 5.996141611237667535e-01, 3.463611486417576824e-02, 5.584105514130025760e+00, 1.757701869842767550e+00
4.043691931870068146e-01, 5.995288643607745716e-01, 3.561106132561692866e-02, 5.584105514130025760e+00, 1.910015230499295669e+00
4.013802569461175640e-01, 5.993916898225720713e-01, 3.717897347148275966e-02, 5.584105514130025760e+00, 2.000000000000000000e+00
4.038823212566058363e-01, 5.991817061878297324e-01, 3.957909739963796220e-02, 5.584105514130025760e+00, 2.089984769500704331e+00
4.098383121648772054e-01, 5.990029298765870980e-01, 4.162251998843246453e-02, 5.584105514130025760e+00, 2.242298130157232450e+00
4.199238091157431185e-01, 5.988871935660060597e-01, 4.294539207304243211e-02, 5.584105514130025760e+00, 2.487811258236695799e+00
4.340724599619040780e-01, 5.988800000366598653e-01, 4.302761449160502627e-02, 5.584105514130025760e+00, 2.829113416247205137e+00
4.501277113632032867e-01, 5.989873843359647676e-01, 4.180020633619174752e-02, 5.584105514130025760e+00, 3.217465672553815992e+00
4.646288796260396037e-01, 5.991581085056952860e-01, 3.984882014875563289e-02, 5.584105514130025760e+00, 3.570326078783250257e+00
4.753339223406725655e-01, 5.992931474104821188e-01, 3.830531840555245759e-02, 5.584105514130025760e+00, 3.831146375123280379e+00
4.825401814068334128e-01, 5.994017535713477285e-01, 3.706394430742594726e-02, 5.584105514130025760e+00, 4.000000000000000000e+00
5.124929620128153562e-01, 6.567504894925749737e-01, 4.208945517308848583e-02, 5.825990004853515813e+00, 0.000000000000000000e+00
5.062286231340582532e-01, 6.568082013321003831e-01, 4.142980582085410007e-02, 5.825990004853515813e+00, 1.688536248767197878e-01
4.968861968361352743e-01, 6.568470513177232517e-01, 4.098574844123566152e-02, 5.825990004853515813e+00, 4.296739212167498545e-01
4.842468405078138027e-01, 6.568994116785692450e-01, 4.038726676200217469e-02, 5.825990004853515813e+00, 7.825343274461838972e-01
4.703327913805522287e-01, 6.569503054440992695e-01, 3.980554834232510192e-02, 5.825990004853515813e+00, 1.170886583752794641e+00
4.580962609979151168e-01, 6.569689957493114463e-01, 3.959191716061802313e-02, 5.825990004853515813e+00, 1.512188741763303979e+00
4.493023262911991500e-01, 6.569368359712051131e-01, 3.995950509517461058e-02, 5.825990004853515813e+00, 1.757701869842767550e+00
4.439130612010204757e-01, 6.568620045827207043e-01, 4.081483177251850336e-02, 5.825990004853515813e+00, 1.910015230499295669e+00
4.412908485924730284e-01, 6.567416604952502901e-01, 4.219037098331754332e-02, 5.825990004853515813e+00, 2.000000000000000000e+00
4.434859253868870255e-01, 6.565574405288149284e-01, 4.429601483762705266e-02, 5.825990004853515813e+00, 2.089984769500704331e+00
4.487111537615980916e-01, 6.564005989443498779e-01, 4.608872235803851414e-02, 5.825990004853515813e+00, 2.242298130157232450e+00
4.575592238228713970e-01, 6.562990627502685026e-01, 4.724928637828867961e-02, 5.825990004853515813e+00, 2.487811258236695799e+00
4.699719244135502905e-01, 6.562927518228557355e-01, 4.732142062459225584e-02, 5.825990004853515813e+00, 2.829113416247205137e+00
4.840572976918458004e-01, 6.563869607470655954e-01, 4.624460771150169097e-02, 5.825990004853515813e+00, 3.217465672553815992e+00
4.967792640347032385e-01, 6.565367381388013124e-01, 4.453264430642363270e-02, 5.825990004853515813e+00, 3.570326078783250257e+00
5.061708655005934254e-01, 6.566552086222847695e-01, 4.317852049584081781e-02, 5.825990004853515813e+00, 3.831146375123280379e+00
5.124929620128153562e-01, 6.567504894925749737e-01, 4.208945517308848583e-02, 5.825990004853515813e+00, 4.000000000000000000e+00
5.277680816444997314e-01, 6.859968160171885376e-01, 4.465233174515494119e-02, 5.949344647017345444e+00, 0.000000000000000000e+00
5.219505227565470751e-01, 6.860504117807422197e-01, 4.403972935785379489e-02, 5.949344647017345444e+00, 1.688536248767197878e-01
5.132744092517702583e-01, 6.860864909399576606e-01, 4.362734267100577129e-02, 5.949344647017345444e+00, 4.296739212167498545e-01
5.015365066304420250e-01, 6.861351168986329352e-01, 4.307154540658345021e-02, 5.949344647017345444e+00, 7.825343274461838972e-01
4.886148237945755479e-01, 6.861823808613012332e-01, 4.253131582639983754e-02, 5.949344647017345444e+00, 1.170886583752794641e+00
4.772510171003747637e-01, 6.861997381521629524e-01, 4.233292107096451456e-02, 5.949344647017345444e+00, 1.512188741763303979e+00
4.690842761236632130e-01, 6.861698720472146906e-01, 4.267429220321372618e-02, 5.949344647017345444e+00, 1.757701869842767550e+00
4.640793797360850403e-01, 6.861003777211196475e-01, 4.346861597946906353e-02, 5.949344647017345444e+00, 1.910015230499295669e+00
4.616441864040782828e-01, 6.859886167150381908e-01, 4.474605012158778400e-02, 5.949344647017345444e+00, 2.000000000000000000e+00
